state,year,quarter,category,count,amount,district,pincode
nagaland,2021,2,,27199,84823658.15124774,tuensang district,
nagaland,2021,2,,15860,42645682.011797145,peren district,
nagaland,2021,2,,585389,1726249195.1688533,dimapur district,
nagaland,2021,2,,21747,54703199.48271288,zunheboto district,
nagaland,2021,2,,34223,82266645.13170332,wokha district,
nagaland,2021,3,,56260,185806960.82773107,mon district,
nagaland,2021,3,,36963,116637883.29609635,phek district,
nagaland,2021,3,,14691,44639115.38971553,longleng district,
nagaland,2021,3,,59456,170603111.11593845,mokokchung district,
nagaland,2021,3,,14042,52234088.86802093,kiphire district,
nagaland,2021,3,,335522,874957891.8906745,kohima district,
nagaland,2021,3,,30653,109337195.97725664,tuensang district,
nagaland,2021,3,,19756,57076677.27889877,peren district,
nagaland,2021,3,,727702,2201388248.147341,dimapur district,
nagaland,2021,3,,23265,77798029.09900394,zunheboto district,
nagaland,2021,3,,38482,96937646.11476572,wokha district,
nagaland,2021,4,,61436,235277660.255216,mon district,
nagaland,2021,4,,44854,152644732.57078952,phek district,
nagaland,2021,4,,16341,59818503.44606339,longleng district,
nagaland,2021,4,,64765,206715301.32699892,mokokchung district,
nagaland,2021,4,,16058,54423239.57357513,kiphire district,
nagaland,2021,4,,413753,1056357839.8615552,kohima district,
nagaland,2021,4,,37106,148350887.52116236,tuensang district,
nagaland,2021,4,,22569,71109896.9994169,peren district,
nagaland,2021,4,,886146,2741781159.760858,dimapur district,
nagaland,2021,4,,25944,81774057.90065697,zunheboto district,
nagaland,2021,4,,42511,130830504.9201862,wokha district,
nagaland,2022,1,,66833,240110588.13301897,mon district,
nagaland,2022,1,,44704,145342038.73462996,phek district,
nagaland,2022,1,,17513,56264190.28859668,longleng district,
nagaland,2022,1,,68366,207590215.00972396,mokokchung district,
nagaland,2022,1,,17406,57722840.11187023,kiphire district,
nagaland,2022,1,,457809,1127446949.5241609,kohima district,
nagaland,2022,1,,40524,151138444.11246046,tuensang district,
nagaland,2022,1,,24401,75586065.95644663,peren district,
nagaland,2022,1,,1111352,3258683919.847052,dimapur district,
nagaland,2022,1,,28736,88839937.40705831,zunheboto district,
nagaland,2022,1,,48308,136226519.77073425,wokha district,
nagaland,2022,2,,69381,223341368.04423907,mon district,
nagaland,2022,2,,47255,163573534.549313,phek district,
nagaland,2022,2,,17247,53281628.24919191,longleng district,
nagaland,2022,2,,77214,244058058.36301708,mokokchung district,
nagaland,2022,2,,20492,71074150.21954788,kiphire district,
nagaland,2022,2,,308395,886866183.2238915,kohima district,
nagaland,2022,2,,45170,164759286.59289965,tuensang district,
nagaland,2022,2,,24587,76072297.54603858,peren district,
nagaland,2022,2,,1334969,3611270476.50131,dimapur district,
nagaland,2022,2,,32898,100740614.93631896,zunheboto district,
nagaland,2022,2,,53721,145247750.7945045,wokha district,
nagaland,2022,3,,68148,217924271.27222452,mon district,
nagaland,2022,3,,45816,151822055.76958296,phek district,
nagaland,2022,3,,15346,48028740.50388672,longleng district,
nagaland,2022,3,,81244,249065125.49735785,mokokchung district,
nagaland,2022,3,,19352,63372092.9637181,kiphire district,
nagaland,2022,3,,390575,1084969826.96707,kohima district,
nagaland,2022,3,,44657,158205190.5951551,tuensang district,
nagaland,2022,3,,24443,79886712.62073797,peren district,
nagaland,2022,3,,1094753,3023858206.161412,dimapur district,
nagaland,2022,3,,30504,94302709.04675612,zunheboto district,
nagaland,2022,3,,79275,192965563.65293065,wokha district,
nagaland,2022,4,,76894,266072328.12832496,mon district,
nagaland,2022,4,,43589,150669221.6468988,phek district,
nagaland,2022,4,,17482,54513835.00683938,longleng district,
nagaland,2022,4,,79409,280130670.37197715,mokokchung district,
nagaland,2022,4,,19928,66609982.69936785,kiphire district,
nagaland,2022,4,,396318,1086767701.7674203,kohima district,
nagaland,2022,4,,44176,177953210.26442176,tuensang district,
nagaland,2022,4,,24353,76706538.54194441,peren district,
nagaland,2022,4,,1632985,4411217834.641218,dimapur district,
nagaland,2022,4,,29697,102825390.6874178,zunheboto district,
nagaland,2022,4,,111374,296499670.55821544,wokha district,
nagaland,2023,1,,149869,486405792.0,mon district,
nagaland,2023,1,,79530,255188847.0,phek district,
nagaland,2023,1,,35715,115405751.0,longleng district,
nagaland,2023,1,,145142,452314800.0,mokokchung district,
nagaland,2023,1,,36068,110625247.0,kiphire district,
nagaland,2023,1,,453911,1235284779.0,kohima district,
nagaland,2023,1,,87808,328452538.0,tuensang district,
nagaland,2023,1,,51856,144439545.0,peren district,
nagaland,2023,1,,1475840,4205042331.0,dimapur district,
nagaland,2023,1,,63639,195487440.0,zunheboto district,
nagaland,2023,1,,106192,285750784.0,wokha district,
nagaland,2023,2,,133673,410071101.0,mon district,
nagaland,2023,2,,73829,238420851.0,phek district,
nagaland,2023,2,,24806,73921018.0,longleng district,
nagaland,2023,2,,141308,427839496.0,mokokchung district,
nagaland,2023,2,,33949,107432144.0,kiphire district,
nagaland,2023,2,,501179,1346997995.0,kohima district,
nagaland,2023,2,,76278,274350868.0,tuensang district,
nagaland,2023,2,,47839,140403703.0,peren district,
nagaland,2023,2,,1735282,4577151672.0,dimapur district,
nagaland,2023,2,,46870,140294277.0,zunheboto district,
nagaland,2023,2,,106988,284516185.0,wokha district,
nagaland,2023,3,,155760,436617847.0,mon district,
nagaland,2023,3,,85593,314534447.0,phek district,
nagaland,2023,3,,27485,74256852.0,longleng district,
nagaland,2023,3,,172504,452152390.0,mokokchung district,
nagaland,2023,3,,43132,132377389.0,kiphire district,
nagaland,2023,3,,581136,1464031784.0,kohima district,
nagaland,2023,3,,92108,305647868.0,tuensang district,
nagaland,2023,3,,51779,142924960.0,peren district,
nagaland,2023,3,,2045117,4845934563.0,dimapur district,
nagaland,2023,3,,49049,141455383.0,zunheboto district,
nagaland,2023,3,,118668,306366190.0,wokha district,
nagaland,2023,4,,184086,534522145.0,mon district,
nagaland,2023,4,,89602,300478198.0,phek district,
nagaland,2023,4,,31126,81311671.0,longleng district,
nagaland,2023,4,,179642,499284713.0,mokokchung district,
nagaland,2023,4,,43057,133852305.0,kiphire district,
nagaland,2023,4,,598863,1542864179.0,kohima district,
nagaland,2023,4,,99308,326074292.0,tuensang district,
nagaland,2023,4,,58212,150905486.0,peren district,
nagaland,2023,4,,2329419,5574882683.0,dimapur district,
nagaland,2023,4,,57046,159388370.0,zunheboto district,
nagaland,2023,4,,126818,371011380.0,wokha district,
nagaland,2024,1,,212156,571806085.0,mon district,
nagaland,2024,1,,95926,285196497.0,phek district,
nagaland,2024,1,,32768,83932274.0,longleng district,
nagaland,2024,1,,196984,482847127.0,mokokchung district,
nagaland,2024,1,,48091,138530165.0,kiphire district,
nagaland,2024,1,,649304,1529857847.0,kohima district,
nagaland,2024,1,,101819,306584443.0,tuensang district,
nagaland,2024,1,,65138,163201420.0,peren district,
nagaland,2024,1,,2650169,5920507875.0,dimapur district,
nagaland,2024,1,,63345,174424546.0,zunheboto district,
nagaland,2024,1,,143224,388027029.0,wokha district,
nagaland,2024,2,,242000,561290812.0,mon district,
nagaland,2024,2,,116237,313273671.0,phek district,
nagaland,2024,2,,43504,93991651.0,longleng district,
nagaland,2024,2,,370381,567756792.0,mokokchung district,
nagaland,2024,2,,59019,157202879.0,kiphire district,
nagaland,2024,2,,824281,1720916774.0,kohima district,
nagaland,2024,2,,150207,358850172.0,tuensang district,
nagaland,2024,2,,81452,179424487.0,peren district,
nagaland,2024,2,,3397149,6450343834.0,dimapur district,
nagaland,2024,2,,89473,203991275.0,zunheboto district,
nagaland,2024,2,,224997,405870749.0,wokha district,
nagaland,2024,3,,357659,674050222.0,mon district,
nagaland,2024,3,,138643,323433719.0,phek district,
nagaland,2024,3,,57854,94047301.0,longleng district,
nagaland,2024,3,,420147,598819219.0,mokokchung district,
nagaland,2024,3,,12363,24649973.0,tseminyu district,
nagaland,2024,3,,71727,160849943.0,kiphire district,
nagaland,2024,3,,1044378,1956747982.0,kohima district,
nagaland,2024,3,,1179991,1813214983.0,chumoukedima district,
nagaland,2024,3,,26285,58145928.0,noklak district,
nagaland,2024,3,,107405,204202065.0,peren district,
nagaland,2024,3,,205862,377587481.0,wokha district,
nagaland,2024,3,,751,987193.0,niuland district,
nagaland,2024,3,,161784,314014186.0,tuensang district,
nagaland,2024,3,,15803,39767061.0,shamator district,
nagaland,2024,3,,3074810,5429188725.0,dimapur district,
nagaland,2024,3,,106173,211609187.0,zunheboto district,
nagaland,2024,4,,409826,816426351.0,mon district,
nagaland,2024,4,,162530,366279198.0,phek district,
nagaland,2024,4,,68500,137356405.0,longleng district,
nagaland,2024,4,,472115,701974614.0,mokokchung district,
nagaland,2024,4,,13059,28603115.0,tseminyu district,
nagaland,2024,4,,84142,189081853.0,kiphire district,
nagaland,2024,4,,1181332,2163481649.0,kohima district,
nagaland,2024,4,,1363576,2088719723.0,chumoukedima district,
nagaland,2024,4,,34614,84523164.0,noklak district,
nagaland,2024,4,,124298,217478206.0,peren district,
nagaland,2024,4,,233497,442050391.0,wokha district,
nagaland,2024,4,,1077,1757758.0,niuland district,
nagaland,2024,4,,185147,354238474.0,tuensang district,
nagaland,2024,4,,19668,45705139.0,shamator district,
nagaland,2024,4,,3443239,6079532376.0,dimapur district,
nagaland,2024,4,,124932,241890260.0,zunheboto district,
odisha,2018,1,,57875,63041849.54983255,rayagada district,
odisha,2018,1,,64106,87612627.38374957,koraput district,
odisha,2018,1,,12181,13922771.654664015,malkangiri district,
odisha,2018,1,,135539,130860854.95753448,sambalpur district,
odisha,2018,1,,101889,56923003.74994819,kalahandi district,
odisha,2018,1,,173164,139694643.55029076,anugul district,
odisha,2018,1,,399549,379358026.2266699,ganjam district,
odisha,2018,1,,362382,204373666.27913067,jajapur district,
odisha,2018,1,,100526,69991391.85670178,bargarh district,
odisha,2018,1,,170704,110743455.97829723,dhenkanal district,
odisha,2018,1,,279644,187375014.2509325,bhadrak district,
odisha,2018,1,,22483,16219184.747249337,nuapada district,
odisha,2018,1,,259941,196242627.59467983,kendujhar district,
odisha,2018,1,,208105,151786389.20530617,mayurbhanj district,
odisha,2018,1,,85127,99628072.57447764,jharsuguda district,
odisha,2018,1,,31647,27561407.78923364,kandhamal district,
odisha,2018,1,,22191,17727797.112559356,deogarh district,
odisha,2018,1,,193041,185365810.0819672,sundargarh district,
odisha,2018,1,,226525,119770991.4325416,jagatsinghapur district,
odisha,2018,1,,122127,99039589.98749083,balangir district,
odisha,2018,1,,469068,306223509.1455674,baleshwar district,
odisha,2018,1,,279071,173702320.317419,puri district,
odisha,2018,1,,65573,33907648.68154905,sonepur district,
odisha,2018,1,,1013916,1064565482.4430825,khordha district,
odisha,2018,1,,23736,20293882.499208704,boudh district,
odisha,2018,1,,27344,28674112.96360713,gajapati district,
odisha,2018,1,,195162,109752751.4176215,nayagarh district,
odisha,2018,1,,29925,32425549.032544628,nabarangpur district,
odisha,2018,1,,189692,109453626.87180772,kendrapara district,
odisha,2018,1,,487588,391394151.5517981,cuttack district,
odisha,2018,2,,78405,133934305.0941247,rayagada district,
odisha,2018,2,,97339,163322729.95992735,koraput district,
odisha,2018,2,,18334,31113526.612936266,malkangiri district,
odisha,2018,2,,183165,243114979.82241705,sambalpur district,
odisha,2018,2,,127537,110202063.2656808,kalahandi district,
odisha,2018,2,,239863,251270632.8081957,anugul district,
odisha,2018,2,,516556,659317553.0568262,ganjam district,
odisha,2018,2,,516443,374915596.3622368,jajapur district,
odisha,2018,2,,148693,142274687.80496913,bargarh district,
odisha,2018,2,,250503,196983337.3218306,dhenkanal district,
odisha,2018,2,,401149,370601551.17362,bhadrak district,
odisha,2018,2,,28460,31977887.611119263,nuapada district,
odisha,2018,2,,354756,396095822.9971422,kendujhar district,
odisha,2018,2,,309322,308804358.7495179,mayurbhanj district,
odisha,2018,2,,122539,200645039.8470101,jharsuguda district,
odisha,2018,2,,42540,53127566.02930246,kandhamal district,
odisha,2018,2,,27938,25744655.72793788,deogarh district,
odisha,2018,2,,261219,347365611.2901288,sundargarh district,
odisha,2018,2,,352035,213321220.3055919,jagatsinghapur district,
odisha,2018,2,,184848,225892711.29741785,balangir district,
odisha,2018,2,,711772,628176565.8703398,baleshwar district,
odisha,2018,2,,399081,317753882.2036277,puri district,
odisha,2018,2,,100367,72953022.99574599,sonepur district,
odisha,2018,2,,1344202,1738879066.970015,khordha district,
odisha,2018,2,,35158,30803139.07787043,boudh district,
odisha,2018,2,,34342,53091301.97845738,gajapati district,
odisha,2018,2,,271194,186571949.00942016,nayagarh district,
odisha,2018,2,,42799,70788054.16027857,nabarangpur district,
odisha,2018,2,,253791,205735327.47078636,kendrapara district,
odisha,2018,2,,703794,703532192.7454895,cuttack district,
odisha,2018,3,,153782,221366403.54383555,rayagada district,
odisha,2018,3,,190128,309493417.8350831,koraput district,
odisha,2018,3,,33813,66126775.35538447,malkangiri district,
odisha,2018,3,,516882,509785806.67046696,sambalpur district,
odisha,2018,3,,317849,275641643.341962,kalahandi district,
odisha,2018,3,,788980,629540966.2196767,anugul district,
odisha,2018,3,,1634313,1488758261.4624352,ganjam district,
odisha,2018,3,,1897103,1217205290.9252758,jajapur district,
odisha,2018,3,,475249,355106412.1943749,bargarh district,
odisha,2018,3,,1546536,893325822.9390368,dhenkanal district,
odisha,2018,3,,1431437,1105939240.7227635,bhadrak district,
odisha,2018,3,,71512,88353387.44027391,nuapada district,
odisha,2018,3,,1247010,1007991207.6659348,kendujhar district,
odisha,2018,3,,1007920,778424664.2122172,mayurbhanj district,
odisha,2018,3,,295910,500399017.99309593,jharsuguda district,
odisha,2018,3,,86499,102126788.89644672,kandhamal district,
odisha,2018,3,,79892,62546408.53513194,deogarh district,
odisha,2018,3,,607564,679466472.395373,sundargarh district,
odisha,2018,3,,914194,602444546.8981619,jagatsinghapur district,
odisha,2018,3,,398755,451445683.5316338,balangir district,
odisha,2018,3,,3746440,2480538495.3597507,baleshwar district,
odisha,2018,3,,1434318,948651181.6266804,puri district,
odisha,2018,3,,430291,286967512.2910415,sonepur district,
odisha,2018,3,,5333443,4389717266.977921,khordha district,
odisha,2018,3,,142876,101294236.07840069,boudh district,
odisha,2018,3,,88201,99259597.44691782,gajapati district,
odisha,2018,3,,1140437,672431075.2136058,nayagarh district,
odisha,2018,3,,74791,131705572.2801894,nabarangpur district,
odisha,2018,3,,940408,590088339.5304233,kendrapara district,
odisha,2018,3,,3025622,2048374280.000453,cuttack district,
odisha,2018,4,,210620,375733700.0966269,rayagada district,
odisha,2018,4,,217814,450336283.850064,koraput district,
odisha,2018,4,,48825,111333626.42487808,malkangiri district,
odisha,2018,4,,496780,656698191.7778965,sambalpur district,
odisha,2018,4,,319594,366703031.77118087,kalahandi district,
odisha,2018,4,,603596,741924970.0601255,anugul district,
odisha,2018,4,,1402146,1733900621.6234186,ganjam district,
odisha,2018,4,,1228698,1110622397.2154818,jajapur district,
odisha,2018,4,,368823,397273620.1985332,bargarh district,
odisha,2018,4,,736715,606485615.306731,dhenkanal district,
odisha,2018,4,,1048520,1040836292.0215915,bhadrak district,
odisha,2018,4,,83272,129383879.6625886,nuapada district,
odisha,2018,4,,774382,951193274.8831768,kendujhar district,
odisha,2018,4,,671390,709208196.9918126,mayurbhanj district,
odisha,2018,4,,361836,635778677.7811842,jharsuguda district,
odisha,2018,4,,105832,170201069.83170795,kandhamal district,
odisha,2018,4,,78808,79524192.39719433,deogarh district,
odisha,2018,4,,620461,942930576.3489256,sundargarh district,
odisha,2018,4,,729403,588561101.5869067,jagatsinghapur district,
odisha,2018,4,,369543,559763676.388267,balangir district,
odisha,2018,4,,1996845,1819634443.527825,baleshwar district,
odisha,2018,4,,1076748,919852799.4930116,puri district,
odisha,2018,4,,238162,248817917.18160307,sonepur district,
odisha,2018,4,,4036038,4756776453.593592,khordha district,
odisha,2018,4,,112170,116282926.3032055,boudh district,
odisha,2018,4,,87088,135906778.33179373,gajapati district,
odisha,2018,4,,568477,432441658.9666865,nayagarh district,
odisha,2018,4,,90414,185807459.33983347,nabarangpur district,
odisha,2018,4,,636115,555486338.2117988,kendrapara district,
